id,title,content,published_at,source_url,category
240,How India became a Test cricket powerhouse,No Content,03-10-2024 21:27,https://www.bbc.com/news/articles/cz6w0lygq22o,Others
241,India's iconic tramcars set to ride into Kolkata sunset,No Content,01-10-2024 23:30,https://www.bbc.com/news/articles/ckgn4mzn224o,Others
242,"My mission is to take Tamil music global, says Sid Sriram",No Content,06-10-2024 00:25,https://www.bbc.com/news/articles/cvgwwqpdj74o,Others
243,India's top court saves a poor student's college dream,No Content,03-10-2024 09:24,https://www.bbc.com/news/articles/cx25nq12n10o,Others
244,The 'mastermind' behind India's biggest jailbreak,No Content,01-10-2024 01:48,https://www.bbc.com/news/articles/c1dd9rj3vmyo,Others
245,The world’s diamond polishing capital feels Ukraine war impact,No Content,30-09-2024 01:04,https://www.bbc.com/news/articles/c1e866ypp1zo,Others
246,"Sold out in minutes, resold for millions: Coldplay tickets spark outrage in India",No Content,29-09-2024 01:24,https://www.bbc.com/news/articles/c99v12e3yj4o,Others
247,A famed holy sweet in an unsavoury row in India,No Content,26-09-2024 21:41,https://www.bbc.com/news/articles/cglkenxgd5xo,Others
248,Your essential guide to the ICC Women's T20 World Cup,No Content,01-10-2024 07:59,https://www.bbc.com/sport/cricket/articles/c99vp4yyyyxo,Others
249,The Kashmiri politician whose return from jail ruffled feathers,No Content,26-09-2024 01:00,https://www.bbc.com/news/articles/cgj4l01q9jgo,Others
250,Death of Indian employee sparks debate on 'toxic work culture',No Content,24-09-2024 21:39,https://www.bbc.com/news/articles/c0kjgp4jr5yo,Others
251,Tigers and crocs make mangrove preservation tough work,No Content,23-09-2024 23:09,https://www.bbc.com/news/articles/crrldyvqe4xo,Others
252,How Punjabi megastar Diljit Dosanjh is inspiring the next gen,No Content,21-09-2024 23:51,https://www.bbc.com/news/articles/cwy9gln6lz6o,Others
253,Hema committee report: Why are India's biggest film stars silent?,No Content,19-09-2024 21:39,https://www.bbc.com/news/articles/cn9dgjd8rewo,Others
254,"Volunteers dying as Russia’s war dead tops 70,000",No Content,19-09-2024 23:12,https://www.bbc.com/news/articles/cjr3255gpjgo,Others
255,Why hundreds of Samsung workers are protesting in India,No Content,19-09-2024 13:51,https://www.bbc.com/news/articles/c7488w85n00o,Others
256,India's oldest trams may soon be brought to a halt,No Content,01-10-2024 12:27,https://www.bbc.com/news/articles/cr54qr64n1qo,Others
257,Kolkata night protest: 'Today I witnessed history',No Content,15-08-2024 10:22,https://www.bbc.com/news/videos/ce3106yz19do,Others
258,Watch: Thousands of women protest about rape and murder of doctor in India,No Content,15-08-2024 08:56,https://www.bbc.com/news/videos/czx67lknn54o,Others
259,Watch: Building collapses into river in Himachal Pradesh,No Content,01-08-2024 07:44,https://www.bbc.com/news/videos/c1vdw9546wwo,Others
260,"Watch: Blue screens, queues and airport delays worldwide",No Content,19-07-2024 11:51,https://www.bbc.com/news/videos/cz7ejpld988o,Others
261,WATCH: Families mourn victims of deadly India crush,No Content,03-07-2024 09:42,https://www.bbc.com/news/videos/cw4ypql875ko,Others
262,Watch: Delhi airport roof collapses due to heavy rain,No Content,28-06-2024 07:43,https://www.bbc.com/news/videos/c134zdz2nnro,Others
263,What worked for India's Modi - and what didn’t?,No Content,04-06-2024 15:32,https://www.bbc.com/news/articles/ce442577v35o,Others
264,"Some on-air claims about Dominion Voting Systems were false, Fox News acknowledges in statement after deal is announced",No Content,19-04-2023 12:44,https://www.cnn.com/business/live-news/fox-news-dominion-trial-04-18-23/index.html,Others
265,Dominion still has pending lawsuits against election deniers such as Rudy Giuliani and Sidney Powell,No Content,,https://www.cnn.com/business/live-news/fox-news-dominion-trial-04-18-23/h_8d51e3ae2714edaa0dace837305d03b8,Others
266,Here are the 20 specific Fox broadcasts and tweets Dominion says were defamatory,No Content,17-04-2023 16:01,https://www.cnn.com/2023/04/17/media/dominion-fox-news-allegations/index.html,Others
267,Judge in Fox News-Dominion defamation trial: 'The parties have resolved their case',No Content,19-04-2023 08:28,https://www.cnn.com/2023/04/18/media/fox-dominion-settlement/index.html,Others
268,'Difficult to say with a straight face': Tapper reacts to Fox News' statement on settlement,No Content,18-04-2023 21:17,https://www.cnn.com/videos/politics/2023/04/18/jake-tapper-dominion-lawsuit-settlement-fox-news-statement-lead-vpx.cnn,Others
269,Millions in the US could face massive consequences unless McCarthy can navigate out of a debt trap he set for Biden,No Content,18-04-2023 20:34,https://www.cnn.com/2023/04/18/politics/mccarthy-biden-debt-ceiling/index.html,Others
270,White homeowner accused of shooting a Black teen who rang his doorbell turns himself in to face criminal charges,No Content,19-04-2023 04:29,https://www.cnn.com/2023/04/18/us/kansas-city-ralph-yarl-shooting-tuesday/index.html,Others
271,Newly released video shows scene of Jeremy Renner's snowplow accident,No Content,18-04-2023 14:09,https://www.cnn.com/videos/us/2023/04/18/jeremy-renner-snowplow-accident-bodycam-nc-melas-contd-vpx.cnn,Others
272,Jake Gyllenhaal and Jamie Lee Curtis spent the Covid-19 lockdown together,No Content,18-04-2023 14:40,https://www.cnn.com/2023/04/18/entertainment/jake-gyllenhaal-jamie-lee-curtis-pandemic-living/index.html,Others
273,"Toddler crawls through White House fence, prompts Secret Service response",No Content,18-04-2023 17:38,https://www.cnn.com/2023/04/18/politics/white-house-toddler/index.html,Others
274,Jamie Foxx remains hospitalized nearly a week after 'medical complication',No Content,18-04-2023 00:27,https://www.cnn.com/2023/04/17/entertainment/jamie-foxx-remains-hospitalized/index.html,Others
275,A 13-year-old dies after participating in a Benadryl TikTok 'challenge',No Content,19-04-2023 15:01,https://www.cnn.com/2023/04/18/us/benadryl-tiktok-challenge-teen-death-wellness/index.html,Others
276,See pizza delivery guy take out suspect fleeing police,No Content,18-04-2023 16:40,https://www.cnn.com/videos/us/2023/04/18/pizza-guy-trips-perp-moos-cprog-orig-bdk.cnn,Others
277,Netflix is winding down its DVD business after 25 years,No Content,18-04-2023 20:10,https://www.cnn.com/2023/04/18/media/netflix-dvd-red-envelopes/index.html,Others
278,FTC chair Lina Khan warns AI could 'turbocharge' fraud and scams,No Content,18-04-2023 17:59,https://www.cnn.com/2023/04/18/tech/lina-khan-ai-warning/index.html,Others
279,"Eating too much of these foods is driving the rise in type 2 diabetes, study says",No Content,17-04-2023 16:02,https://www.cnn.com/2023/04/17/health/rise-type-2-diabetes-global-wellness/index.html,Others
280,ADHD medication abuse in schools is a 'wake-up call',No Content,25-04-2023 17:44,https://www.cnn.com/2023/04/18/health/teen-misuse-adhd-meds-wellness/index.html,Others
281,Apple CEO was presented with an original Macintosh. See his reaction,No Content,18-04-2023 09:17,https://www.cnn.com/videos/tech/2023/04/18/apple-store-mumbai-india-ceo-tim-cook-vedika-sud-ovn-biz-ldn-vpx.cnn,Others
282,Democrats bash Justice Clarence Thomas but their plan to investigate ethics allegations is unclear,No Content,18-04-2023 20:29,https://www.cnn.com/2023/04/18/politics/clarence-thomas-ethics-democrats/index.html,Others
283,"Russia is 'going backwards' in equipment and deploying post WWII-era tanks, according to Western officials",No Content,,https://www.cnn.com/europe/live-news/russia-ukraine-war-news-04-18-23/index.html,Others
284,Two Russians claiming to be former Wagner commanders admit killing children and civilians in Ukraine,No Content,18-04-2023 19:07,https://www.cnn.com/2023/04/17/europe/wagner-commanders-russia-kill-children-intl-hnk/index.html,Others
285,'My stomach is hurting from laughing': Hear panelist's reaction to DeSantis' threat to Disney,No Content,18-04-2023 03:24,https://www.cnn.com/videos/business/2023/04/18/desantis-disney-competition-panel-reax-pt-vpx.cnn,Others
286,GOP prepared to block vote to replace Feinstein on Senate Judiciary,No Content,18-04-2023 22:03,https://www.cnn.com/2023/04/18/politics/schumer-senate-feinstein-vote-cardin/index.html,Others
287,Oklahoma governor calls on officials to resign over recording of racist and threatening remarks,No Content,18-04-2023 17:33,https://www.cnn.com/2023/04/18/us/mccurtain-county-oklahoma-officials-recording/index.html,Others
288,McCarthy slams Biden in handling of US debt,No Content,18-04-2023 22:03,https://www.cnn.com/videos/politics/2023/04/18/kevin-mccarthy-wall-street-speech-debt-ceiling-biden-economy-vpx.cnn,Others
289,US warns Russia not to touch American nuclear technology at Ukrainian nuclear plant,No Content,19-04-2023 08:35,https://www.cnn.com/2023/04/18/politics/us-warns-russia-zaporizhzhia-nuclear-plant/index.html,Others
290,Repeated gunshots fired on live TV as ex-lawmaker shot by assassins,No Content,18-04-2023 09:41,https://www.cnn.com/videos/world/2023/04/18/india-ex-lawmaker-atiq-ahmed-assassination-sud-pkg-contd-ovn-intl-hnk-vpx.cnn,Others
291,FDA clears the way for additional bivalent boosters for certain vulnerable individuals,No Content,18-04-2023 15:09,https://www.cnn.com/2023/04/18/health/fda-bivalent-booster-additional-doses/index.html,Others
292,Maine authorities detained a person of interest after 4 people were found dead in a home and 3 others shot while driving,No Content,19-04-2023 01:49,https://www.cnn.com/2023/04/18/us/maine-shooting-bowdoin-yarmouth/index.html,Others
293,Southwest says flights resumed after delays caused by 'tech issues',No Content,18-04-2023 17:15,https://www.cnn.com/travel/article/southwest-airlines-flight-delays/index.html,Others
294,Damar Hamlin cleared to resume football activities after January cardiac arrest,No Content,18-04-2023 22:11,https://www.cnn.com/2023/04/18/sport/damar-hamlin-cleared-to-train-nfl-spt-intl/index.html,Others
295,Pilot makes history after landing on top of a 56-story hotel,No Content,19-03-2023 11:22,https://www.cnn.com/videos/travel/2023/03/17/pilot-lands-on-dubai-helipad-cprog-orig-aw-ao.cnn,Others
296,Top US Navy admiral defends non-binary sailor amid some Republican criticism,No Content,18-04-2023 19:56,https://www.cnn.com/2023/04/18/politics/gilday-defends-non-binary-sailor/index.html,Others
297,Fulton County DA says fake Trump electors are incriminating one another and wants lawyer disqualified,No Content,19-04-2023 15:31,https://www.cnn.com/2023/04/18/politics/fulton-county-trump-fake-electors/index.html,Others
298,High speed trains are racing across the world. But not in America,No Content,19-04-2023 02:39,https://www.cnn.com/travel/article/high-speed-rail-us/index.html,Others
299,Podcast: One country musician is calling for other artists to oppose assault rifles,No Content,,https://www.cnn.com/audio/podcasts/the-assignment/episodes/42a2f0e2-066a-4675-82ff-afe2016a0bb5,Others
300,Here's what you need to know if you haven't filed your return yet — and even if you have,No Content,18-04-2023 14:15,https://www.cnn.com/2023/04/18/success/tax-day-2023-file-irs/index.html,Others
301,"Undocumented immigrants are paying their taxes today, too",No Content,18-04-2023 18:29,https://www.cnn.com/2023/04/18/us/undocumented-immigrants-taxes-cec/index.html,Others
302,Opinion: Why millionaires like us want to pay more in taxes,No Content,17-04-2023 19:32,https://www.cnn.com/2023/04/17/opinions/us-tax-system-wealthy-disney-pearl/index.html,Others
303,'World's longest' purpose-built cycling tunnel opens in Norway,No Content,18-04-2023 10:44,https://www.cnn.com/travel/article/worlds-longest-cycling-tunnel/index.html,Others
304,Artist rejects photo prize after AI-generated image wins award,No Content,18-04-2023 15:27,https://www.cnn.com/style/article/ai-photo-win-sony-scli-intl/index.html,Others
305,These ships disappeared in Lake Superior a century ago. Watch as they're found again,No Content,18-04-2023 19:29,https://www.cnn.com/videos/travel/2023/04/18/century-old-shipwrecks-lake-superior-discovery-contd-orig-zt.cnn,Others
306,Erotic images of seniors show sex and intimacy in new light,No Content,18-04-2023 03:24,https://www.cnn.com/style/article/marilyn-minter-artist-elder-sex/index.html,Others
307,"China's economy is off to a solid start, rising 4.5% in Q1 2023",No Content,18-04-2023 07:01,https://www.cnn.com/2023/04/17/economy/china-gdp-q1-2023-intl-hnk/index.html,Others
308,"Even when wives make as much as husbands, they still do more at home",No Content,16-04-2023 17:29,https://www.cnn.com/2023/04/16/success/husbands-wives-earning-division-of-labor-pew-survey/index.html,Others
309,McDonald's is upgrading its burgers,No Content,17-04-2023 16:31,https://www.cnn.com/2023/04/17/business/mcdonalds-burgers/index.html,Others
310,Google-parent stock drops on fears it could lose search market share to AI-powered rivals,No Content,17-04-2023 15:52,https://www.cnn.com/2023/04/17/tech/google-ai-search-engine-stock-drop/index.html,Others
311,Bidets save you money and reduce waste — we tested the best options out there,No Content,,https://www.cnn.com/cnn-underscored/reviews/best-bidets?iid=CNNUnderscoredHPcontainer,Others
312,50+ products to make your life easier and our planet cleaner,No Content,,https://www.cnn.com/cnn-underscored/home/editors-favorite-sustainable-products?iid=CNNUnderscoredHPcontainer,Others
313,Mother's Day is around the corner. Here are 50+ thoughtful gifts she'll love,No Content,,https://www.cnn.com/cnn-underscored/gifts/best-mothers-day-gifts-2023?iid=CNNUnderscoredHPcontainer,Others
314,"A head-to-toe guide of how men should dress this spring, and where they should shop",No Content,,https://www.cnn.com/cnn-underscored/fashion/mens-spring-fashion-style-guide?iid=CNNUnderscoredHPcontainer,Others
315,42 of the most useful travel products you can buy on Amazon,No Content,,https://www.cnn.com/cnn-underscored/travel/amazon-travel-products?iid=CNNUnderscoredHPcontainer,Others
316,The 7 best high-yield savings accounts of April 2023,No Content,,https://www.cnn.com/cnn-underscored/money/high-yield-savings-accounts?iid=CNNUnderscoredHPcontainer,Others
317,Taxes are due tomorrow. Here's how to file for an extension,No Content,,https://www.cnn.com/cnn-underscored/money/how-to-file-taxes?iid=CNNUnderscoredHPcontainer,Others
318,Composting is an easy way to reduce food waste. Here's how to do it,No Content,,https://www.cnn.com/cnn-underscored/home/how-to-compost-at-home?iid=CNNUnderscoredHPcontainer,Others
319,We stopped using aluminum foil for cooking and you should too. Here's what to use instead,No Content,,https://www.cnn.com/cnn-underscored/reviews/mmmat-silicone-mats?iid=CNNUnderscoredHPcontainer,Others
320,The beloved Dyson Supersonic hair dryer is at its lowest price ever,No Content,,https://www.cnn.com/cnn-underscored/deals/dyson-supersonic-sale-2023-04-17?iid=CNNUnderscoredHPcontainer?iid=CNNUnderscoredHPcontainer,Others
321,"Everything you need to know about Way Day 2023, Wayfair's biggest sale of the year",No Content,,https://www.cnn.com/cnn-underscored/deals/wayfair-way-day-2023-04-17?iid=CNNUnderscoredHPcontainer,Others
322,The 10 best Amazon deals to shop this week,No Content,,https://www.cnn.com/cnn-underscored/deals/best-amazon-deals-2023-04-12?iid=CNNUnderscoredHPcontainer,Others
323,Mifepristone saved my life,No Content,18-04-2023 11:30,https://www.cnn.com/2023/04/18/opinions/medication-abortion-mifepristone-miscarriage-jones-ctpr/index.html,Others
324,The 2024 presidential alternative many voters will want,No Content,,https://www.cnn.com/2023/04/18/opinions/2024-presidential-election-alternative-voters-lieberman,Others
325,Why isn't the House Judiciary Committee looking into Thomas?,No Content,17-04-2023 11:37,https://www.cnn.com/2023/04/17/opinions/jim-jordan-clarence-thomas-judiciary-committee-obeidallah/index.html,Others
326,Top secrets come spilling out,No Content,16-04-2023 11:22,https://www.cnn.com/2023/04/16/opinions/top-secrets-come-spilling-out-opinion-column-galant/index.html,Others
327,How did Sudan go from casting off despotic rule to this?,No Content,17-04-2023 22:45,https://www.cnn.com/2023/04/17/opinions/sudan-revolution-to-civil-war-lynch/index.html,Others
328,Michelle Yeoh set to return in new 'Star Trek' movie,No Content,18-04-2023 19:11,https://www.cnn.com/2023/04/18/entertainment/michelle-yeoh-star-trek-section-31/index.html,Others
329,Recap: 'Succession' finds dark humor in the aftershocks,No Content,17-04-2023 02:28,https://www.cnn.com/2023/04/16/entertainment/succession-season-4-episode-4-recap/index.html,Others
330,"'Yellowjackets' leans hard into '90s music nostalgia, and we're here for it",No Content,01-05-2023 23:02,https://www.cnn.com/2023/04/14/entertainment/yellowjackets-90s-music/index.html,Others
331,Jeremy Renner revisits 'the amazing group of people' who helped him recover from his accident,No Content,16-04-2023 19:04,https://www.cnn.com/2023/04/16/entertainment/jeremy-renner-update/index.html,Others
332,Review: 'Barry' takes a whack at its farewell season,No Content,14-04-2023 12:33,https://www.cnn.com/2023/04/14/entertainment/barry-season-4-review/index.html,Others
333,All the ways Donald Trump is promising to cut taxes if he wins,No Content,10-10-2024 17:21,https://qz.com/donald-trump-tax-policy-overtime-tips-income-tariffs-1851647624,Others
334,AMD is going after Nvidia with new AI chips,No Content,10-10-2024 17:15,https://qz.com/ai-chip-market-reach-500-billion-amd-data-center-nvidia-1851669774,Others
335,Hurricanes will make the Fed's job even harder as disasters muddy economic data,No Content,10-10-2024 16:19,https://qz.com/federal-reserve-hurricanes-fomc-interest-rates-economy-1851669572,Others
336,Delta says election-season flying fears will cost it almost $150 million,No Content,10-10-2024 16:14,https://qz.com/delta-air-lines-earnings-election-fears-1851669706,Others
337,Elon Musk's offer of 'free' Starlink internet for hurricane victims is a bait and switch,No Content,10-10-2024 15:48,https://qz.com/elon-musk-free-spacex-starlink-hurricane-helene-victims-1851669780,Others
338,Knockoff weight loss drug sellers are fighting back against Eli Lilly and the FDA,No Content,10-10-2024 15:30,https://qz.com/fda-zepbound-compounded-meds-1851669724,Others
339,"California's fast food minimum wage hike didn't cost jobs, study says",No Content,10-10-2024 15:26,https://qz.com/california-20-wage-hike-jobs-menu-increase-retail-1851669676,Others
340,Donald Trump bought Mar-a-Lago because his cab driver said it was cool,No Content,10-10-2024 14:57,https://qz.com/donald-trump-mar-a-lago-cab-driver-woodard-bernstein-1851669636,Others
341,Striking Boeing workers are 'in this for the long haul',No Content,10-10-2024 14:49,https://qz.com/boeing-strike-machinists-iam-contract-negotiations-1851669477,Others
342,BMW and Mercedes see sales dip,No Content,10-10-2024 14:04,https://qz.com/bmw-mercedes-sales-luxury-cars-1851669630,Others
343,Toyota says going all-in on electric cars will cost jobs,No Content,10-10-2024 14:00,https://qz.com/toyota-electric-cars-evs-auto-industry-jobs-1851669619,Others
344,The Dow slips 100 points as inflation comes in hotter than expected,No Content,10-10-2024 13:56,https://qz.com/consumer-price-index-cpi-inflation-dow-nasdaq-sp500-1851669593,Others
345,Elon Musk's Loop in Las Vegas is a magnet for trespassers and confused drivers,No Content,10-10-2024 13:28,https://qz.com/elon-musk-las-vegas-loop-boring-company-1851669543,Others
346,Donald Trump's latest tax cut promise is aimed at Americans living abroad,No Content,10-10-2024 13:15,https://qz.com/donald-trump-double-taxation-americans-abroad-tax-cuts-1851669514,Others
347,Stellantis cost-cutting could hit the top ranks next,No Content,10-10-2024 12:44,https://qz.com/stellantis-layoffs-carlos-tavares-management-sales-1851669488,Others
348,Amazon Prime Video will soon have Apple TV+ because streaming is just cable now,No Content,10-10-2024 12:20,https://qz.com/amazon-prime-video-apple-tv-streaming-bundles-cable-1851669489,Others
349,Elon Musk is expected to reveal a Tesla 'Cybercab' at a long-awaited event tonight. Here's what to know,No Content,10-10-2024 12:12,https://qz.com/tesla-robotaxi-we-robot-elon-musk-ai-fsd-product-launch-1851669136,Others
350,The Boeing machinist strike is nearing the 1-month mark. Where do things stand?,No Content,10-10-2024 11:58,https://qz.com/boeing-strike-week-4-explainer-1851668972,Others
351,They wore 'Auto Workers for Trump' shirts at a JD Vance rally. But they're not actually auto workers,No Content,10-10-2024 11:35,https://qz.com/donald-trump-jd-vance-auto-workers-rally-1851669473,Others
352,Hurricane Milton has stranded astronauts in space,No Content,10-10-2024 11:31,https://qz.com/hurricane-milton-spacex-crew-8-dragon-astronauts-space-1851669467,Others
353,6 haunted luxury hotels for your spooky Halloween travel,No Content,10-10-2024 09:00,https://qz.com/halloween-travel-luxury-hotels-haunted-supernatural-1851665974,Others
354,The FTC has a habit of kicking out founders in oil mergers,No Content,10-10-2024 09:00,https://qz.com/ftc-chevron-hess-exxon-pioneer-board-seats-antitrust-1851665757,Others
355,"Donald Trump, Elon Musk, Taylor Swift, and more: The 10 most AI deepfaked people right now",No Content,10-10-2024 09:00,https://qz.com/donald-trump-elon-musk-taylor-swift-beyonce-ai-deepfake-1851666681,Others
356,The most expensive handbags ever made,No Content,10-10-2024 09:00,https://qz.com/most-expensive-handbags-hermes-louis-vuitton-mouawad-1851385588,Others
357,What retailers are doing to support Floridians during Hurricane Milton,No Content,09-10-2024 20:23,https://qz.com/target-kroger-walmart-costco-hurricane-milton-1851669195,Others
358,Waffle House has its own hurricane index and storm center. Milton is Code Red. Here's what that means,No Content,09-10-2024 19:20,https://qz.com/waffle-house-index-labels-hurricane-milton-red-1851669187,Others
359,The Dow spikes more than 400 points as Fed minutes and an inflation report come into focus,No Content,09-10-2024 18:58,https://qz.com/dow-jumps-over-300-points-the-fed-minutes-and-inflation-1851669106,Others
360,Amazon is doubling down on pharmacies,No Content,09-10-2024 18:57,https://qz.com/amazon-pharmacy-20-new-cities-expansion-retail-1851669011,Others
361,Nvidia wants to drive AI costs down as 'reasoning' models rise,No Content,09-10-2024 17:15,https://qz.com/jensen-huang-nvidia-ai-innovation-faster-chips-podcast-1851668840,Others
362,AOC to Mark Cuban and other Kamala Harris backers: Stay away from FTC chair Lina Khan,No Content,09-10-2024 17:13,https://qz.com/aoc-mark-cuban-kamala-harris-ftc-lina-khan-billionaire-1851669012,Others
363,Offering Wegovy and other weight loss drugs on Medicare could cost $35 billion,No Content,09-10-2024 17:05,https://qz.com/offering-wegovy-and-other-weight-loss-drugs-on-medicare-1851669004,Others
364,McDonald's is joining the FTC in going after an alleged meat monopoly,No Content,09-10-2024 16:52,https://qz.com/mcdonalds-lawsuit-tyson-jbs-cargill-national-beef-retai-1851668814,Others
365,GM is walking a tightrope between gas and electric cars,No Content,09-10-2024 16:50,https://qz.com/gm-gas-powered-cars-investment-future-ev-progress-1851668873,Others
366,Honda recalls 2 million vehicles with a steering bug,No Content,09-10-2024 16:45,https://qz.com/honda-recalls-2-million-vehicles-crv-civic-hrv-integra-1851668976,Others
367,"A Turkish Airlines pilot died mid-flight, forcing an emergency landing in New York",No Content,09-10-2024 16:43,https://qz.com/turkish-airlines-pilot-dies-emergency-landing-jfk-nyc-1851668983,Others
368,3 women got kicked off a Spirit Airlines flight — for wearing crop tops,No Content,09-10-2024 15:50,https://qz.com/women-kicked-off-spirit-airlines-flight-crop-tops-1851668855,Others
369,Mountain Dew's rebrand has a nostalgic new look,No Content,09-10-2024 15:05,https://qz.com/mountain-dew-rebrands-with-a-nostalgic-new-look-1851668764,Others
370,Medicare wants to make these generic drugs available for just $2,No Content,09-10-2024 14:49,https://qz.com/medicare-2-drug-list-medicaid-1851668732,Others
371,CVS and UnitedHealth want FTC Chair Lina Khan to recuse herself from a case over insulin prices,No Content,09-10-2024 14:45,https://qz.com/cvs-united-health-lina-khan-ftc-chair-recuse-lawsuit-1851668687,Others
372,An HBO documentary says Peter Todd is the Bitcoin creator known as Satoshi Nakamoto. He denies it,No Content,09-10-2024 14:22,https://qz.com/hbo-documentary-claims-peter-todd-bitcoin-creator-satos-1851668667,Others
373,Nvidia's stock surge sent its market cap past Microsoft's and close to a record high,No Content,09-10-2024 14:19,https://qz.com/nvidia-stock-market-cap-apple-microsoft-ai-chips-1851668601,Others
374,Disneyland is raising prices — again,No Content,09-10-2024 14:15,https://qz.com/disneyland-raised-its-prices-again-1851668643,Others
375,GM swears it really will make money on electric cars soon,No Content,09-10-2024 13:49,https://qz.com/gm-general-motors-mary-barra-electric-car-sales-evs-1851668627,Others
376,Bankrupt EV startup Fisker's legal troubles keep getting worse,No Content,09-10-2024 13:44,https://qz.com/fisker-bankruptcy-ocean-recalls-cost-doj-evs-1851668617,Others
377,The Boeing strike has no end in sight,No Content,09-10-2024 13:30,https://qz.com/boeing-strike-union-talks-fail-credit-rating-cash-burn-1851668497,Others
378,Costco's conundrum: How to compete online without killing that 'treasure hunt' vibe,No Content,09-10-2024 13:10,https://qz.com/can-costco-compete-online-without-killing-the-treasure-1851668136,Others
379,Mortgage rates are rising again,No Content,09-10-2024 13:05,https://qz.com/mortgage-rates-mba-housing-market-loan-volume-1851668526,Others
380,Google might get broken up after its big antitrust loss,No Content,09-10-2024 12:30,https://qz.com/google-alphabet-doj-antitrust-search-engine-monopoly-1851668496,Others
381,The 10 most valuable private companies in the world,No Content,09-10-2024 09:00,https://qz.com/unicorn-startup-private-company-openai-bytedance-spacex-1851666550,Others
382,Dem lawmaker reintroduces death row appeals bill allowing for introduction of newly discovered evidence,"<p><a href=""https://www.foxnews.com/category/politics/house-of-representatives/democrats"" rel=""noopener"" target=""_blank"">Georgia Democratic Rep. Hank Johnson</a> re-introduced a death row appeals bill that would allow death row inmates the opportunity to introduce newly discovered evidence in their appeal. </p><p>H.R. 9868, also called the Effective Death Penalty Act, was initially introduced in 2009 and later in 2020. The bill would amend a provision in the U.S. Code that currently governs circumstances under which <a href=""https://www.foxnews.com/category/us/crime"" rel=""noopener"" target=""_blank"">a state prisoner</a> can file a habeas corpus petition. </p><p>""We've got innocent people on death row right now with no opportunity to show compelling new evidence of innocence,"" Johnson said in a press statement released on Wednesday. ""The status quo is inhumane and unconstitutional."" </p><p><a href=""https://www.foxnews.com/us/texas-death-row-inmates-lawyer-says-there-was-no-crime-she-makes-last-ditch-effort-save-his-life"" rel=""noopener"" target=""_blank""><strong>TEXAS DEATH ROW INMATE'S LAWYER SAYS 'THERE WAS NO CRIME' AS SHE MAKES LAST-DITCH EFFORT TO SAVE HIS LIFE</strong></a></p><p>Under current law, a federal court cannot grant a habeas corpus petition unless the petitioner has already exhausted all state court remedies. This requirement was explained by <a href=""https://www.foxnews.com/category/politics/judiciary/supreme-court"" rel=""noopener"" target=""_blank"">the U.S. Supreme Court</a> in 1999, with the Court stating that such a requirement ""is designed to give the state courts a full and fair opportunity to resolve federal constitutional claims before those claims are presented to federal courts."" </p><p>The bill would allow a death row inmate to not only introduce newly discovered evidence that ""demonstrates that the applicant is probably not guilty of the underlying offense,"" but to also raise an ineffective counsel claim on direct appeal. Some states do not currently allow for such a claim on direct appeal. </p><p>The added provision comes as a result of the 2022 Supreme Court case, Shinn v. Ramirez, when the Court held that a habeas corpus court may not conduct an evidentiary hearing or consider evidence beyond the state-court record based on an ineffective counsel claim. </p><p><a href=""https://www.foxnews.com/us/oklahoma-ag-supports-new-trial-death-row-inmate-had-3-last-meals"" rel=""noopener"" target=""_blank""><strong>OKLAHOMA AG SUPPORTS NEW TRIAL FOR DEATH ROW INMATE WHO HAS HAD 3 'LAST MEALS'</strong></a></p><p>""I believe we should completely abolish the death penalty, but while 25 states – half of which are in the South – still have some form of capital punishment on their books and some states like Alabama, Texas and Georgia continue to hold state executions – America needs the Effective Death Penalty Appeals Act to help wrongly convicted people on death row present newly discovered evidence that they are innocent,"" Johnson said in the statement. </p><p>Rep. Chellie Pingree, D-ME, Democratic House Delegate Eleanor Holmes Norton and Rep. Jan Schakowsky, D-Ill., are co-sponsoring <a href=""https://www.foxnews.com/category/politics/state-and-local/legislation"" rel=""noopener"" target=""_blank"">the bill. </a></p><p>The Supreme Court, which kicked off its new term earlier this month, heard oral arguments Wednesday on an appeal from <a href=""https://www.foxnews.com/us/supreme-court-hear-appeal-oklahoma-death-row-inmate-richard-glossip"" rel=""noopener"" target=""_blank"">Oklahoma inmate Richard Glossip,</a> who has maintained his innocence in connection with a 1997 murder-for-hire of the owner of a motel he previously worked at. Glossip's initial conviction was reversed by the Oklahoma Court of Criminal Appeals after the court found he had received ""constitutionally ineffective assistance of counsel in numerous respects,"" according to the brief filed. </p><p>Glossip now argues before the Supreme Court that he did not receive a fair trial as a result of the prosecution suppressing evidence of a key prosecution witness's testimony. <a href=""https://www.foxnews.com/person/g/neil-gorsuch"" rel=""noopener"" target=""_blank"">Justice Neil Gorsuch</a> did not participate in hearing the appeal due to his prior involvement in the appeals process while serving on a lower court. </p>",,https://www.foxnews.com/politics/dem-rep-re-introduces-death-row-appeals-bill-allowing-introduction-newly-discovered-evidence,Others
